-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-18.936373145588643;1.1675217727890284E-9;-18.797244404095547;1.4659974956525777E-9
3.3284623761633673E-10;3.0759537874158787E-9;-18.986899794913622;6.310696340835339E-9
1.0579646692086541E-9;2.193336733373849E-8;-18.992264459898543;2.9900881438130534E-8
8.82390715233386E-9;4.3191743540757005E-8;-18.998566588802035;7.83961569167379E-8
2.4289641481742394E-8;2.585906289442322E-7;-18.998566588802035;1.3798910628340636E-7
9.653409060090139E-8;8.574060949665088E-7;-18.998566588802035;1.4546536534480408E-6
2.1940791901230413E-7;2.842897854637273E-6;-18.99543224092549;5.699303392622139E-6
3.771345468259116E-7;8.26541992752505E-6;-18.99373421251782;6.314692928459928E-6
2.8952258370270985E-6;4.703422958516497E-5;-18.99781525499472;5.483317446144908E-5
1.6816216627019064E-5;1.7889081012444026E-4;-18.99781525499472;2.2099576388868466E-4
4.968778359002044E-5;4.8329039677813567E-4;-18.97781468765538;5.333349784036811E-4
1.2952023893205713E-4;0.0017483410263370554;-18.99588901683294;0.0022529876842799445
8.637998152637252E-4;0.004552810769048164;-18.993038013908688;0.001492819975232744
0.0015081858087555684;0.006517698265258257;-18.993038013908688;0.018460907886007936
0.007058214968611557;0.017109304322051187;-18.99588901683294;0.02375206664754855
0.008643553699015066;0.13525296038714138;-18.997302783944097;0.10194128062791502
0.026334592112264042;0.3366492250592727;-18.997302783944097;0.3293382546707997
0.13648593001634807;0.689024250380429;-18.997572505549687;0.6641897214816869
0.23770833614064987;0.9469474341181685;-18.99543224092549;1.5679204148753023
0.6206956523660181;1.9939912444492538;-18.998955043236684;2.4326925045872074
0.8733149301154146;4.955899879728934;-18.999500200419472;4.647623770832629
3.2895153203200427;6.026948186180252;-18.997003093271218;7.0290231798152645
