-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-1.0;-1.0;-1.0;-1.0
-10.0;0.0;-10.0;100.0
189.94924712139436;153.1157927943141;-18.972610725500466;170.69145186363173
170.86602758206746;137.22483770855075;-18.999760947410014;153.8617863365911
153.54031235800733;123.45851768962856;-18.99998874031536;138.44359863855732
137.96469032723795;108.90676021145408;-18.99999461452774;124.62473500801282
123.27048733739848;95.47250190145746;-18.99998874031536;112.09005044138371
108.63872072139154;84.42699956990006;-18.99999646659165;100.82661302139213
95.67476381918931;75.51666870356722;-18.999999771703592;90.70395443876605
85.14344030529864;67.01250911675805;-18.999999570420034;81.63816548217697
75.721065865904;59.58355177128565;-18.999999928358168;73.31236469888046
67.26377743208772;52.59417590629536;-18.999999850214728;65.93282414084443
59.23227680683105;47.321380625260325;-18.999999101855007;59.010884682411756
52.88716522664479;42.0241721566021;-18.99999989080654;53.15473241687297
47.51259699216054;36.68414035716953;-18.999998631085212;47.22360954129951
41.974665810086194;32.220105413820754;-18.999999771703592;42.23300898776839
36.583306585116595;27.571794990702287;-18.99999941072707;36.73390098351792
31.910747923466985;25.00264471075237;-18.999999686836205;31.865189701155334
27.418757153041383;21.548730377764702;-18.999999570420034;28.976523394106152
25.149540308267454;18.908625816750487;-18.999999746337323;25.88590144935069
22.317713955091754;15.831534123951089;-18.999999570420034;22.22197854348197
18.865105097094535;14.44323746150955;-18.999999652040227;19.075508917999365
15.82538477586353;11.9934853719524;-18.999999746337323;16.983677303195716
13.29912916829382;10.927056505475877;-18.999999469654362;15.175553563011444
12.522730213644262;8.728631780855498;-18.999999522688928;13.248336706831546
10.7662251311224;8.13185589318929;-18.999999746337323;11.311654227320986
8.569121055564255;6.496482102538391;-18.999999965733934;10.046665862565092
8.235641832583154;4.878897960211829;-18.999999989246945;8.07937056787868
